Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0188.a3.txt,1774.4,1204.06,735.11,570.34,1,0,0
0189.a3.txt,1931.41,1164.26,568.59,514.44,0,0,0
0190.a3.txt,1563.93,1255.71,536.53,468.04,3,0,2
0192.a3.txt,1508.68,1295.06,574.1,240.32,1,0,0
0193.a3.txt,2111.25,1238.94,619.47,366.62,2,1,0
0195.a3.txt,1994.95,984.85,429.29,618.69,1,0,0
0196.a3.txt,1986.3,1255.71,742.01,319.63,0,0,0
0198.a3.txt,1866.83,1034.48,475.62,475.62,3,0,0
0199.a3.txt,1939.02,1109.76,585.37,560.98,0,0,1
0200.a3.txt,2178.99,1050.58,739.3,791.18,0,0,0
0202.a3.txt,1985.43,1165.76,947.18,437.16,0,0,0
0203.a3.txt,2403.38,1123.19,760.87,386.47,3,0,1
0204.a3.txt,2100.84,1148.46,574.23,532.21,2,0,0
0205.a3.txt,2134.02,1041.24,608.25,453.61,0,0,3
0206.a3.txt,2286.87,1041.95,608.93,324.76,3,0,0
0207.a3.txt,1666.67,1276.04,625.0,312.5,0,1,0
0208.a3.txt,1938.53,1241.13,460.99,768.32,0,0,0
0209.a3.txt,2346.94,1173.47,599.49,280.61,2,0,1
0213.a3.txt,1825.68,1378.09,789.16,388.69,0,0,0
0214.a3.txt,1808.38,970.06,886.23,550.9,3,0,0
0215.a3.txt,1819.73,1267.01,484.69,425.17,2,0,3
0216.a3.txt,2368.42,968.9,693.78,454.55,1,0,0
0218.a3.txt,1958.89,1257.56,592.5,350.67,0,0,1
0219.a3.txt,2173.91,1238.47,566.53,579.71,1,0,0
0221.a3.txt,1917.61,1264.2,582.39,326.7,0,0,0
0222.a3.txt,1906.04,1342.28,536.91,442.95,2,0,1
0223.a3.txt,1905.88,1152.94,611.76,647.06,1,0,0
0224.a3.txt,2015.5,1007.75,710.59,490.96,4,0,3
0226.a3.txt,2018.24,980.62,513.11,558.72,2,0,0
0227.a3.txt,1898.91,1092.9,737.7,491.8,1,0,1
0231.a3.txt,2317.54,1062.74,691.42,473.75,0,0,0
0232.a3.txt,1826.09,1304.35,795.03,447.2,1,0,0
0234.a3.txt,1901.6,1103.72,611.7,425.53,3,0,0
0235.a3.txt,1825.1,1166.03,506.97,367.55,0,0,0
0236.a3.txt,1887.07,1248.14,579.49,668.65,2,0,0
0237.a3.txt,2286.08,970.63,855.68,357.6,0,0,0
0238.a3.txt,1831.87,1317.44,589.71,301.13,0,0,0
1003.a3.txt,2252.25,1171.17,728.91,417.69,5,0,3
1005.a3.txt,2017.33,1150.99,693.07,482.67,0,0,0
1006.a3.txt,1920.53,1214.13,805.74,607.06,1,1,1
1007.a3.txt,2067.67,1177.94,726.82,614.04,1,0,0
1008.a3.txt,1840.19,1016.95,593.22,617.43,1,0,1
1009.a3.txt,2071.43,1185.71,800.0,371.43,0,0,0
1012.a3.txt,2117.18,1185.09,732.36,452.73,1,0,0
1013.a3.txt,2050.96,1082.8,598.73,407.64,1,0,0
1014.a3.txt,2244.04,1079.94,631.14,336.61,1,0,0
1017.a3.txt,1965.91,1284.09,750.0,579.55,0,0,0
1018.a3.txt,1904.13,1358.19,679.09,505.99,0,0,0
1020.a3.txt,2036.68,1129.34,617.76,569.5,2,0,0
1021.a3.txt,1873.11,1299.09,589.12,438.07,1,0,0
1022.a3.txt,2234.33,1267.03,694.82,381.47,1,0,0
1023.a3.txt,1792.66,1025.92,680.35,842.33,3,1,0
1032.a3.txt,1541.18,1305.88,788.24,670.59,0,0,0
1034.a3.txt,2077.56,1108.03,692.52,318.56,0,0,0
1036.a3.txt,2160.8,979.9,678.39,427.14,1,0,0
1041.a3.txt,1774.58,1235.01,647.48,395.68,6,0,1
1043.a3.txt,1924.94,1065.38,702.18,629.54,4,0,0
1048.a3.txt,2355.66,1200.92,542.73,531.18,0,0,0
1049.a3.txt,1743.59,1307.69,705.13,551.28,0,0,0
1050.a3.txt,2184.66,1118.34,611.18,455.14,1,0,0
1052.a3.txt,2299.21,1133.86,598.43,346.46,1,0,0
1055.a3.txt,1816.94,1202.19,710.38,587.43,2,0,0
1057.a3.txt,1730.34,1168.54,696.63,516.85,1,0,0
1058.a3.txt,2553.92,1123.72,624.29,488.08,1,0,2
1060.a3.txt,1937.05,1125.91,738.5,520.58,0,0,0
1061.a3.txt,1893.83,1119.08,588.24,459.11,0,0,0
1064.a3.txt,2271.02,1204.52,664.99,526.98,0,0,0
1065.a3.txt,2007.72,1129.34,694.98,559.85,0,0,0
1066.a3.txt,2048.48,1212.12,618.18,509.09,0,0,2
1067.a3.txt,1654.36,1137.37,812.41,384.05,3,0,2
1068.a3.txt,1912.41,1284.67,627.74,452.55,0,1,0
1069.a3.txt,2032.15,838.12,631.46,413.32,3,0,1
1070.a3.txt,2182.81,1309.69,641.2,463.85,3,0,0
1072.a3.txt,2181.43,1004.32,755.94,507.56,0,0,0
1074.a3.txt,1960.56,1160.09,707.66,452.44,0,0,0
1077.a3.txt,2407.41,1058.2,806.88,462.96,1,0,1
1081.a3.txt,1837.55,905.46,825.57,559.25,1,0,0
1088.a3.txt,2025.72,1221.86,632.37,439.44,0,0,0
1090.a3.txt,1889.95,1112.44,598.09,430.62,2,0,2
1094.a3.txt,1895.26,1296.76,610.97,473.82,1,0,0
1095.a3.txt,2070.22,1101.69,569.01,399.52,3,0,1
1097.a3.txt,2432.7,1136.59,707.88,378.86,2,1,2
1098.a3.txt,1841.58,1178.22,415.84,514.85,5,0,1
1099.a3.txt,2219.1,1011.24,702.25,365.17,1,0,0
1100.a3.txt,2233.63,1052.63,770.22,423.62,0,0,0
1102.a3.txt,2134.83,1098.63,536.83,574.28,1,0,0
1103.a3.txt,1547.75,1086.72,669.59,647.64,3,0,1
1104.a3.txt,2169.72,1215.04,472.52,559.31,2,0,0
1105.a3.txt,1802.39,1129.21,618.89,521.17,2,0,0
1106.a3.txt,1968.09,1183.51,625.0,412.23,2,0,0
1109.a3.txt,1939.8,1321.07,719.06,551.84,0,0,0
1112.a3.txt,1738.07,1297.43,660.95,538.56,1,0,0
1121.a3.txt,1946.24,1010.75,688.17,526.88,8,0,1
2000.a3.txt,2174.45,896.81,638.82,294.84,1,0,0
2005.a3.txt,1581.33,1174.7,753.01,692.77,0,0,0
2007.a3.txt,1812.17,1058.2,899.47,489.42,0,0,0
2008.a3.txt,2122.51,968.66,883.19,512.82,0,1,0
2011.a3.txt,2371.13,1082.47,682.99,373.71,1,0,0
2012.a3.txt,1902.75,1046.51,898.52,634.25,0,0,1
2013.a3.txt,2203.61,940.72,850.52,541.24,0,0,0
2014.a3.txt,2080.33,1071.06,669.41,669.41,3,0,0
2015.a3.txt,2201.83,851.9,576.67,576.67,1,0,0
2016.a3.txt,2300.61,940.7,449.9,327.2,9,0,5
2017.a3.txt,1897.37,1085.92,668.26,429.59,1,0,0
2018.a3.txt,2146.23,1332.55,542.45,306.6,1,0,0
2019.a3.txt,2046.0,1319.61,484.26,338.98,3,0,1
2020.a3.txt,2018.49,1078.58,909.09,600.92,0,0,0
2021.a3.txt,1980.2,1188.12,878.71,556.93,1,0,1
2022.a3.txt,1771.27,1115.76,655.51,543.93,0,0,0
2024.a3.txt,1765.35,1260.96,592.11,515.35,0,0,0
2026.a3.txt,1782.41,1203.7,497.69,474.54,0,0,0
2028.a3.txt,1901.5,1053.35,766.07,779.75,2,0,0
2030.a3.txt,2281.88,1315.44,496.64,389.26,0,0,0
2031.a3.txt,1503.84,1207.46,779.36,669.59,1,0,0
2032.a3.txt,2167.66,1065.87,718.56,467.07,0,2,0
2034.a3.txt,1969.89,1191.97,589.71,752.82,1,0,0
2035.a3.txt,2122.83,1094.79,1014.69,627.5,0,0,0
2036.a3.txt,1776.54,1128.49,513.97,614.53,1,0,1
2038.a3.txt,2256.81,1193.26,544.75,440.99,1,0,0
2039.a3.txt,2091.43,1005.71,640.0,400.0,1,0,0
2040.a3.txt,2251.66,1072.85,622.52,225.17,1,0,1
2041.a3.txt,1972.94,1273.96,631.34,439.68,3,0,0
2042.a3.txt,1786.18,1251.63,625.81,612.78,2,0,0
2044.a3.txt,1994.38,1137.64,660.11,421.35,1,0,0
2045.a3.txt,1958.13,1108.37,714.29,455.67,3,0,0
2046.a3.txt,2275.2,1103.54,1076.29,449.59,0,0,0
2047.a3.txt,2089.55,1156.72,883.08,485.07,0,0,0
2048.a3.txt,2104.17,1000.0,687.5,322.92,4,0,2
2049.a3.txt,2020.48,1098.7,875.23,484.17,0,0,1
2050.a3.txt,2289.89,1035.32,791.72,377.59,2,0,1
2055.a3.txt,2195.12,1231.13,580.72,336.82,2,0,0
2056.a3.txt,1926.38,1128.83,503.07,662.58,2,0,0
2057.a3.txt,1815.29,1135.88,785.56,488.32,0,0,4
2058.a3.txt,1947.48,1094.09,623.63,612.69,3,0,1
2059.a3.txt,2170.64,1104.14,777.92,388.96,6,0,6
2060.a3.txt,1997.72,1061.64,616.44,422.37,0,0,1
2061.a3.txt,2049.83,1200.45,645.53,532.28,3,0,0
2062.a3.txt,1897.23,1330.7,658.76,434.78,0,0,0
2063.a3.txt,2174.56,1331.36,517.75,325.44,0,0,0
2064.a3.txt,2202.07,893.78,621.76,349.74,1,0,0
2065.a3.txt,2062.5,1203.12,453.12,453.12,0,0,5
2066.a3.txt,2298.66,1308.72,620.81,436.24,0,0,0
2067.a3.txt,1894.04,1245.03,649.01,344.37,1,0,0
2069.a3.txt,1822.78,1329.11,594.94,632.91,0,0,0
2071.a3.txt,1951.59,1240.54,544.63,514.37,0,0,0
2074.a3.txt,2155.61,1096.94,765.31,522.96,1,1,1
2075.a3.txt,1705.07,1140.55,748.85,541.47,0,0,0
3001.a3.txt,1995.01,1259.35,635.91,399.0,0,0,0
3003.a3.txt,2284.44,1040.0,915.56,373.33,0,0,0
3013.a3.txt,1581.08,1310.81,675.68,500.0,2,0,0
3015.a3.txt,1968.85,1012.24,1056.73,578.42,0,0,0
3018.a3.txt,2006.73,1322.87,627.8,515.7,0,0,2
3020.a3.txt,1923.69,1112.88,715.42,461.05,0,0,0
3023.a3.txt,1982.86,1223.99,428.4,563.04,2,0,2
3026.a3.txt,1689.44,1329.19,608.7,347.83,2,0,0
3037.a3.txt,2188.65,1075.9,854.83,523.21,3,0,4
3040.a3.txt,1905.31,1258.66,715.94,669.75,2,0,0
3041.a3.txt,1964.74,1272.04,818.64,478.59,1,0,2
3042.a3.txt,1566.76,1362.4,667.57,653.95,0,0,0
3044.a3.txt,2002.3,989.64,667.43,368.24,2,1,0
3062.a3.txt,2354.09,1011.67,807.39,573.93,0,0,1
3063.a3.txt,2121.92,1066.82,574.44,633.06,2,0,1
3065.a3.txt,1964.91,1192.98,760.23,350.88,0,0,1
3067.a3.txt,1966.29,1235.96,831.46,505.62,0,0,1
3072.a3.txt,2438.54,1101.28,619.47,550.64,2,0,1
4001.a3.txt,1825.98,1053.92,931.37,808.82,1,0,0
4002.a3.txt,2320.57,956.94,645.93,526.32,1,0,0
4003.a3.txt,1905.34,1128.64,837.38,570.39,3,0,0
4004.a3.txt,2107.23,1259.35,598.5,486.28,1,0,0
4005.a3.txt,2295.72,1180.29,635.54,518.81,1,0,0
4006.a3.txt,1944.07,1091.88,1011.98,505.99,0,0,1
4007.a3.txt,2010.05,1243.72,678.39,452.26,0,0,3
4009.a3.txt,1682.39,1336.48,581.76,534.59,0,0,0
4010.a3.txt,1555.33,1246.26,747.76,628.12,2,0,0
4011.a3.txt,1891.52,1363.0,653.69,584.14,1,0,0
4012.a3.txt,2015.4,1258.02,641.85,449.29,1,0,0
4013.a3.txt,1595.85,1316.06,725.39,735.75,1,1,0
4014.a3.txt,2164.56,1101.27,822.78,417.72,6,0,1
4015.a3.txt,1880.11,1185.29,517.71,722.07,0,0,1
4017.a3.txt,1802.27,1071.06,885.68,587.02,0,0,0
4020.a3.txt,2054.05,1254.05,789.19,551.35,0,0,2
4023.a3.txt,1937.58,1066.32,741.22,650.2,0,0,0
4024.a3.txt,1820.25,1058.02,830.49,557.45,3,0,1
4026.a3.txt,2642.76,1075.7,876.49,345.29,0,1,0
4027.a3.txt,1953.49,1232.56,569.77,523.26,1,0,0
4028.a3.txt,1417.0,1363.02,593.79,715.25,0,0,0
4029.a3.txt,1948.92,1021.51,712.37,497.31,2,0,0
4030.a3.txt,1801.01,1045.34,591.94,717.88,2,0,2
4032.a3.txt,1652.07,1188.99,725.91,575.72,2,0,1
4036.a3.txt,1808.16,1113.56,661.52,595.37,3,0,2
4037.a3.txt,2087.5,1212.5,775.0,387.5,0,0,1
4038.a3.txt,2000.0,1101.12,786.52,516.85,2,0,0
4039.a3.txt,1682.24,1321.76,667.56,627.5,0,0,0
4041.a3.txt,1752.81,1146.07,662.92,550.56,3,0,0
4042.a3.txt,2136.04,978.52,536.99,453.46,3,1,0
4043.a3.txt,1685.12,1291.51,725.71,873.31,0,0,2
4044.a3.txt,1768.03,1485.15,862.8,636.49,0,0,0
4045.a3.txt,1792.66,1101.51,550.76,485.96,1,0,1
4046.a3.txt,1887.76,1147.96,612.24,561.22,3,0,1
4047.a3.txt,1592.92,1264.22,670.04,783.82,1,0,1
4048.a3.txt,2054.62,1014.3,715.21,637.19,1,1,0
5001.a3.txt,1951.49,981.26,738.7,584.34,1,0,0
5002.a3.txt,1702.9,978.26,700.48,640.1,1,0,1
5003.a3.txt,1712.06,1024.64,933.85,817.12,0,0,0
5005.a3.txt,1943.77,1185.82,635.7,550.12,2,0,0
5007.a3.txt,1973.42,971.37,746.42,449.9,3,0,3
5008.a3.txt,2190.03,1147.16,730.01,544.61,5,0,3
5009.a3.txt,2279.87,959.12,1053.46,581.76,1,0,0
5011.a3.txt,1803.92,1241.83,901.96,653.59,0,0,0
5012.a3.txt,2277.0,1197.18,833.33,387.32,1,0,0
5013.a3.txt,1689.01,1340.48,603.22,683.65,0,0,0
5015.a3.txt,1840.73,1135.77,874.67,548.3,1,0,0
5016.a3.txt,1829.11,1001.34,654.21,640.85,2,0,0
5018.a3.txt,1543.13,1202.92,546.78,486.03,1,1,1
5020.a3.txt,1538.46,1346.15,589.74,589.74,0,0,0
5023.a3.txt,1718.4,1219.51,465.63,742.79,1,0,0
5024.a3.txt,1616.38,1120.69,549.57,484.91,2,0,1
5026.a3.txt,1814.3,1152.61,747.07,480.26,1,0,1
5027.a3.txt,1988.17,994.08,698.22,686.39,0,0,0
5028.a3.txt,1812.58,1171.39,554.87,567.2,0,0,0
5029.a3.txt,1954.6,1273.64,643.13,479.19,2,0,0
5031.a3.txt,1845.55,1191.1,628.27,536.65,2,0,1
5032.a3.txt,2013.16,1407.89,644.74,657.89,0,0,0
5033.a3.txt,1574.9,1165.17,781.05,524.97,1,0,0
5035.a3.txt,2139.78,935.48,946.24,698.92,1,0,2
5036.a3.txt,2205.39,1043.77,555.56,404.04,0,0,0
5038.a3.txt,1892.23,1115.29,977.44,651.63,0,0,0
5039.a3.txt,2043.13,1203.18,817.25,499.43,3,0,1
5041.a3.txt,2000.0,1042.86,685.71,442.86,3,0,0
5042.a3.txt,1939.61,1405.34,824.62,383.28,0,0,0
5043.a3.txt,1938.53,1217.49,780.14,520.09,1,0,0
5046.a3.txt,2213.64,1274.13,617.76,501.93,0,0,1
5047.a3.txt,2223.78,1034.97,853.15,475.52,0,0,0
5048.a3.txt,2014.39,1103.12,707.43,455.64,3,0,1
5049.a3.txt,2076.32,1223.34,695.85,448.93,0,0,1
