Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0217.a1.txt,1174.9,1201.6,854.47,600.8,0,0,0
0218.a1.txt,1390.57,1451.03,713.42,447.4,0,0,0
0219.a1.txt,1492.18,1155.23,722.02,625.75,0,0,0
0221.a1.txt,1342.53,1405.27,702.63,602.26,0,0,1
0222.a1.txt,1414.14,1363.64,622.9,505.05,0,0,1
0223.a1.txt,1324.72,1179.32,807.75,613.89,0,0,0
0224.a1.txt,1194.81,1220.78,753.25,623.38,1,0,0
0226.a1.txt,1467.53,1129.87,909.09,688.31,0,0,0
0227.a1.txt,1334.12,1404.96,684.77,613.93,1,0,0
0232.a1.txt,1360.2,1347.61,705.29,755.67,2,0,2
0233.a1.txt,1297.51,1153.34,786.37,563.56,0,0,1
0234.a1.txt,1465.63,1387.81,661.48,518.81,0,0,0
0235.a1.txt,1602.14,1108.14,774.37,467.29,0,0,0
0236.a1.txt,1099.05,1506.11,637.72,637.72,1,0,0
0238.a1.txt,1200.0,1445.16,722.58,387.1,0,0,0
1001.a1.txt,1670.92,1237.24,714.29,408.16,0,0,0
1003.a1.txt,1525.23,1376.15,722.48,493.12,0,0,0
1004.a1.txt,1405.71,1245.71,754.29,628.57,1,0,1
1005.a1.txt,1541.02,1164.08,687.36,731.71,0,0,1
1006.a1.txt,1284.8,1370.45,781.58,524.63,1,0,0
1007.a1.txt,1339.13,1339.13,608.7,539.13,1,0,1
1008.a1.txt,1480.61,1316.1,564.04,634.55,0,0,0
1009.a1.txt,1691.0,1240.88,644.77,450.12,3,0,2
1010.a1.txt,1293.93,1293.93,734.82,567.09,2,0,1
1012.a1.txt,1627.03,1138.92,738.42,663.33,0,0,0
1013.a1.txt,1134.75,1229.31,673.76,815.6,1,0,0
1014.a1.txt,1468.84,1424.33,697.33,593.47,0,0,1
1016.a1.txt,1070.59,1082.35,694.12,776.47,0,0,0
1017.a1.txt,1458.09,1400.69,769.23,769.23,0,1,0
1018.a1.txt,1622.97,1260.92,961.3,549.31,2,0,0
1019.a1.txt,1602.93,1074.04,740.44,764.85,5,0,4
1020.a1.txt,1241.32,1388.89,598.96,590.28,1,0,1
1021.a1.txt,1303.81,1303.81,664.21,565.81,1,0,2
1022.a1.txt,1433.69,1589.01,585.42,501.79,0,0,0
1023.a1.txt,1404.72,1129.67,697.45,609.04,3,0,1
1024.a1.txt,1334.11,1276.1,672.85,626.45,0,0,0
1026.a1.txt,1043.1,1336.21,612.07,448.28,0,0,0
1027.a1.txt,1471.32,1446.38,648.38,336.66,3,0,1
1029.a1.txt,1330.17,1330.17,748.22,439.43,0,0,0
1031.a1.txt,1181.7,1410.42,609.91,597.2,0,0,0
1032.a1.txt,1302.27,1385.9,704.9,585.42,1,0,1
1034.a1.txt,1441.33,1326.53,561.22,599.49,0,0,0
1036.a1.txt,1280.65,1362.4,722.07,817.44,1,0,1
1037.a1.txt,1180.48,1271.28,760.5,715.1,0,0,0
1038.a1.txt,1300.14,1092.67,622.41,733.06,0,0,1
1039.a1.txt,1139.35,1358.46,631.03,657.32,2,0,0
1041.a1.txt,1056.26,1526.98,528.13,757.75,1,1,0
1042.a1.txt,1395.74,1251.06,697.87,782.98,5,0,1
1043.a1.txt,1333.33,1287.36,643.68,678.16,0,0,0
1044.a1.txt,1504.95,1039.6,891.09,722.77,5,0,3
1047.a1.txt,1233.21,1257.63,879.12,622.71,0,0,1
1049.a1.txt,1174.97,1455.94,625.8,638.57,0,0,0
1050.a1.txt,1223.96,1276.04,716.15,781.25,3,0,0
1052.a1.txt,1164.38,1452.05,465.75,671.23,0,0,0
1054.a1.txt,1588.68,1479.87,565.83,478.78,0,0,0
1055.a1.txt,1543.78,1566.82,564.52,633.64,0,0,0
1056.a1.txt,1056.07,1289.72,682.24,897.2,1,0,1
1057.a1.txt,1337.42,1582.82,638.04,601.23,1,0,0
1058.a1.txt,1295.34,1450.78,538.86,725.39,0,0,0
1060.a1.txt,845.23,1383.1,537.87,680.57,4,0,0
1061.a1.txt,1212.94,1266.85,579.51,633.42,0,0,0
1062.a1.txt,1308.3,1217.29,534.7,546.08,5,0,2
1063.a1.txt,1252.93,1288.06,737.7,597.19,4,0,0
1064.a1.txt,1311.08,1287.25,774.73,786.65,0,0,0
1065.a1.txt,1224.24,1248.48,763.64,945.45,0,0,0
1066.a1.txt,1336.41,1244.24,564.52,610.6,1,0,0
1067.a1.txt,1385.99,1177.35,700.45,640.83,1,0,0
1068.a1.txt,1552.63,1280.7,552.63,728.07,3,0,1
1069.a1.txt,1397.23,1235.57,773.67,808.31,0,1,1
1070.a1.txt,1297.62,1285.71,833.33,880.95,0,0,1
1071.a1.txt,1394.8,1312.06,650.12,484.63,3,0,2
1072.a1.txt,1284.21,1312.28,631.58,708.77,2,0,0
1073.a1.txt,1384.79,1282.63,658.34,624.29,2,0,0
1074.a1.txt,1524.95,1312.38,702.4,674.68,0,0,1
1076.a1.txt,1342.53,1417.82,690.09,577.16,2,0,1
1077.a1.txt,1564.04,1256.16,874.38,825.12,1,0,0
1078.a1.txt,1450.15,1248.74,584.09,543.81,1,0,0
1081.a1.txt,1303.26,1353.38,664.16,651.63,1,0,0
1082.a1.txt,1268.12,1304.35,603.86,615.94,0,0,1
1086.a1.txt,1097.85,1157.52,727.92,763.72,6,0,0
1088.a1.txt,1569.83,1376.15,693.17,428.13,1,0,1
1089.a1.txt,1575.52,1093.75,794.27,546.88,0,1,0
1090.a1.txt,1342.36,1293.1,566.5,615.76,5,0,1
1092.a1.txt,1010.93,1338.8,587.43,942.62,0,0,0
1094.a1.txt,1159.6,1271.82,673.32,735.66,0,0,0
1095.a1.txt,1342.36,1169.95,714.29,665.02,1,0,1
1096.a1.txt,1295.45,1375.0,715.91,727.27,0,0,0
1097.a1.txt,1359.33,1317.18,674.39,906.22,0,0,0
1098.a1.txt,1294.56,1350.84,581.61,712.95,1,0,2
1099.a1.txt,1398.08,1291.36,715.05,629.67,1,0,0
1100.a1.txt,1271.28,1396.14,805.9,590.24,0,0,0
1102.a1.txt,1187.21,1381.28,707.76,719.18,3,1,2
1103.a1.txt,1206.5,1415.31,649.65,835.27,0,0,0
1104.a1.txt,1262.76,1479.59,548.47,625.0,0,0,2
1105.a1.txt,1200.47,1258.74,675.99,722.61,0,0,0
1106.a1.txt,1633.77,1107.46,592.11,603.07,1,0,1
1109.a1.txt,1404.58,1526.72,778.63,671.76,0,0,0
1112.a1.txt,1285.55,1478.95,591.58,807.74,0,0,0
1121.a1.txt,1543.41,1296.89,750.27,557.34,3,0,2
2000.a1.txt,1455.22,970.15,746.27,541.04,0,0,0
2004.a1.txt,1497.75,1250.0,855.86,630.63,1,0,0
2005.a1.txt,1538.46,1221.15,730.77,634.62,2,0,0
2007.a1.txt,1442.41,1194.83,861.14,624.33,0,0,0
2008.a1.txt,1548.67,1150.44,918.14,674.78,0,1,0
2009.a1.txt,1236.75,1325.09,600.71,583.04,0,0,0
2011.a1.txt,1621.3,1325.44,792.9,792.9,2,0,0
2012.a1.txt,1566.05,1102.36,857.39,708.66,1,0,1
2013.a1.txt,1280.74,1127.05,655.74,891.39,0,0,0
2014.a1.txt,1295.84,1198.04,965.77,733.5,0,0,1
2015.a1.txt,1431.6,1134.68,858.96,625.66,1,0,0
2017.a1.txt,1675.19,1150.9,690.54,524.3,1,0,0
2018.a1.txt,1338.58,1687.29,528.68,449.94,0,0,0
2019.a1.txt,1420.37,1348.64,674.32,602.58,0,0,0
2020.a1.txt,1266.57,1458.03,574.37,692.19,0,0,0
2021.a1.txt,1445.5,1338.86,793.84,604.27,0,0,0
2022.a1.txt,1214.95,1588.79,735.98,607.48,0,0,0
2023.a1.txt,1225.49,1372.55,637.25,686.27,2,0,1
2024.a1.txt,1217.95,1320.51,820.51,717.95,0,0,0
2026.a1.txt,1501.83,1062.27,683.76,708.18,1,0,1
2027.a1.txt,1571.59,1199.07,756.69,663.56,3,0,0
2028.a1.txt,1424.97,1261.03,718.79,781.84,1,0,0
2030.a1.txt,1190.48,1494.71,476.19,608.47,1,0,0
2031.a1.txt,1245.19,1514.76,757.38,744.54,0,0,0
2032.a1.txt,1217.62,1360.1,608.81,712.44,0,0,0
2034.a1.txt,1104.58,1233.84,564.04,763.81,1,0,1
2035.a1.txt,1238.1,1297.62,571.43,726.19,1,0,0
2036.a1.txt,1360.67,1369.99,708.29,782.85,1,0,0
2037.a1.txt,1613.35,1182.2,1057.02,598.05,0,0,0
2038.a1.txt,1630.85,1276.86,758.53,341.34,2,0,1
2039.a1.txt,1367.42,1486.33,677.76,653.98,0,0,0
2040.a1.txt,1657.94,1291.45,645.72,628.27,1,0,1
2041.a1.txt,1272.73,1259.74,831.17,610.39,0,1,0
2042.a1.txt,1062.18,1321.24,712.44,634.72,2,0,0
2044.a1.txt,1415.58,1454.55,571.43,597.4,1,0,0
2045.a1.txt,1725.0,1387.5,637.5,537.5,0,0,0
2046.a1.txt,1701.88,1291.08,657.28,539.91,0,1,0
2047.a1.txt,1508.24,1280.1,684.41,684.41,1,0,0
2048.a1.txt,1252.75,1263.74,725.27,736.26,0,0,0
2049.a1.txt,1529.01,1167.24,546.08,750.85,2,0,0
2050.a1.txt,1602.96,1504.32,567.2,332.92,0,0,0
2051.a1.txt,1467.89,1035.39,930.54,576.67,1,0,1
2054.a1.txt,1605.67,1074.38,755.61,767.41,3,0,0
2055.a1.txt,1336.21,1494.25,761.49,431.03,0,0,0
2056.a1.txt,1393.44,1243.17,710.38,683.06,0,0,1
2057.a1.txt,1283.02,1446.54,641.51,716.98,0,1,0
2058.a1.txt,1549.13,1225.43,612.72,670.52,1,0,0
2059.a1.txt,1477.41,1233.21,866.91,732.6,0,0,0
2060.a1.txt,1292.13,1404.49,786.52,561.8,0,0,1
2061.a1.txt,1447.96,995.48,693.82,769.23,4,0,1
2062.a1.txt,1202.25,1404.49,494.38,438.2,1,0,0
2063.a1.txt,1461.43,1502.03,811.91,568.34,0,0,0
2064.a1.txt,1373.06,1450.78,569.95,582.9,0,0,0
2065.a1.txt,1204.33,1366.71,703.65,663.06,0,1,0
2066.a1.txt,1399.23,1360.72,911.42,731.71,0,0,0
2067.a1.txt,1205.77,1389.25,550.46,563.56,0,0,0
2068.a1.txt,1493.51,1324.68,597.4,545.45,0,0,0
2069.a1.txt,1392.25,1380.15,774.82,520.58,0,0,0
2070.a1.txt,1189.08,1267.06,682.26,643.27,0,0,1
2071.a1.txt,1019.42,1529.13,679.61,643.2,1,0,0
2073.a1.txt,877.91,1234.57,617.28,973.94,0,0,1
2074.a1.txt,1501.27,954.2,903.31,890.59,2,0,1
2075.a1.txt,1317.75,1158.34,637.62,626.99,2,2,0
3001.a1.txt,1226.61,1392.93,748.44,582.12,3,0,0
3002.a1.txt,1470.59,1250.0,1102.94,514.71,0,0,0
3003.a1.txt,1478.44,1108.83,965.09,739.22,1,0,0
3005.a1.txt,1441.86,1720.93,627.91,534.88,0,0,0
3011.a1.txt,1943.79,1007.03,796.25,468.38,0,0,0
3012.a1.txt,1321.59,1431.72,726.87,726.87,0,0,0
3013.a1.txt,1122.88,1271.19,677.97,677.97,2,3,1
3015.a1.txt,1624.71,1510.3,755.15,572.08,0,0,0
3018.a1.txt,1350.71,1184.83,758.29,734.6,0,0,0
3020.a1.txt,1311.83,1247.31,430.11,731.18,0,0,1
3023.a1.txt,1111.11,1346.15,705.13,598.29,0,0,0
3026.a1.txt,1707.87,1168.54,719.1,808.99,0,0,0
3027.a1.txt,1381.12,1258.74,804.2,559.44,0,0,0
3028.a1.txt,1404.81,1275.42,831.79,591.5,0,0,1
3035.a1.txt,1418.18,1018.18,690.91,509.09,3,0,1
3036.a1.txt,1467.89,1490.83,573.39,550.46,0,0,0
3038.a1.txt,1469.39,1346.94,897.96,448.98,0,0,0
3039.a1.txt,1635.22,1320.75,817.61,786.16,0,0,0
3040.a1.txt,1111.11,1737.89,940.17,683.76,0,0,0
3041.a1.txt,1077.84,1287.43,718.56,419.16,0,0,0
3042.a1.txt,1386.86,1167.88,894.16,602.19,0,0,0
3044.a1.txt,1513.41,957.85,804.6,785.44,0,0,0
3045.a1.txt,1145.19,1411.04,593.05,409.0,0,1,0
3062.a1.txt,1541.35,1484.96,620.3,563.91,0,0,2
3063.a1.txt,1484.54,1051.55,721.65,309.28,0,0,3
3064.a1.txt,1543.34,1395.35,676.53,676.53,0,0,0
3065.a1.txt,1575.49,1269.15,547.05,393.87,0,0,1
3066.a1.txt,1799.03,1069.69,810.37,615.88,1,0,0
3067.a1.txt,1578.95,1203.01,726.82,451.13,3,0,0
3068.a1.txt,1487.41,1327.23,778.03,617.85,0,0,0
3072.a1.txt,1361.94,1380.6,802.24,690.3,0,0,0
4011.a1.txt,1295.45,1386.36,636.36,772.73,0,0,0
4013.a1.txt,1295.94,1334.62,715.67,618.96,1,0,0
4014.a1.txt,1380.67,1400.39,433.93,414.2,1,0,2
4042.a1.txt,1187.5,1229.17,645.83,583.33,0,0,1
4043.a1.txt,1277.89,1359.03,669.37,669.37,0,0,0
4045.a1.txt,1545.99,1076.32,743.64,391.39,0,0,0
5005.a1.txt,1334.49,1473.14,675.91,675.91,0,0,1
5015.a1.txt,1205.67,1252.96,614.66,449.17,0,0,0
5022.a1.txt,1498.83,1217.8,491.8,749.41,2,0,0
5031.a1.txt,1376.34,1182.8,795.7,881.72,0,0,0
