Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0161.a2.txt,2201.41,1135.83,690.87,515.22,1,1,3
0162.a2.txt,2012.99,1220.78,714.29,350.65,0,0,0
0163.a2.txt,1677.42,967.74,941.94,722.58,0,0,0
0165.a2.txt,2057.55,978.42,848.92,474.82,2,0,1
0167.a2.txt,1766.3,942.03,833.33,606.88,0,0,1
0168.a2.txt,2331.11,1274.98,789.72,418.65,2,3,0
0169.a2.txt,1826.53,1132.65,1285.71,551.02,1,0,2
0171.a2.txt,1828.36,1069.65,808.46,435.32,0,0,0
0172.a2.txt,2117.65,1111.11,614.38,509.8,1,0,0
0173.a2.txt,2151.9,828.54,1196.78,471.81,1,0,1
0174.a2.txt,2242.15,1154.71,908.07,257.85,0,0,1
0175.a2.txt,1846.15,1371.79,628.21,435.9,0,0,0
0176.a2.txt,2152.41,949.2,735.29,427.81,0,0,0
0177.a2.txt,1525.42,1016.95,858.76,598.87,0,0,0
0178.a2.txt,1948.05,1118.88,949.05,699.3,1,0,0
0179.a2.txt,1984.13,1203.7,992.06,396.83,0,0,0
0180.a2.txt,1988.89,1177.78,655.56,588.89,1,0,0
0182.a2.txt,1722.13,981.7,881.86,440.93,4,1,4
0185.a2.txt,1756.92,1131.17,577.62,445.25,1,0,0
0186.a2.txt,1614.91,1329.19,645.96,658.39,0,0,0
0187.a2.txt,1931.96,1044.96,923.45,388.82,1,0,0
0188.a2.txt,1686.32,1061.32,884.43,448.11,1,0,0
0189.a2.txt,1794.58,891.65,756.21,428.89,0,1,1
0190.a2.txt,1264.22,1365.36,518.33,657.4,0,0,0
0191.a2.txt,1961.23,1311.29,661.35,490.31,0,0,2
0192.a2.txt,1922.63,1172.33,562.72,633.06,2,0,0
0193.a2.txt,2206.37,1207.46,900.11,417.12,0,0,1
0194.a2.txt,1937.89,1130.43,956.52,372.67,0,0,0
0195.a2.txt,1298.54,1067.96,594.66,473.3,1,4,3
0196.a2.txt,1988.57,1257.14,742.86,320.0,0,0,0
0197.a2.txt,1835.69,949.94,757.38,603.34,1,0,0
0198.a2.txt,1867.82,1020.11,747.13,373.56,1,0,0
0199.a2.txt,1930.69,1089.11,891.09,346.53,0,0,0
0200.a2.txt,1624.71,1315.79,686.5,572.08,0,1,2
0201.a2.txt,1627.91,834.47,875.51,328.32,0,0,1
0202.a2.txt,2127.14,1369.19,782.4,342.3,0,0,0
0203.a2.txt,1740.7,948.38,1032.41,588.24,0,0,0
0204.a2.txt,1933.62,1111.11,649.35,461.76,0,1,1
0205.a2.txt,2008.24,1050.46,803.3,453.14,2,0,1
0206.a2.txt,1863.75,1066.84,706.94,552.7,1,1,0
0207.a2.txt,1823.06,1260.05,723.86,482.57,0,0,0
0208.a2.txt,1680.37,1315.07,757.99,557.08,5,0,0
0209.a2.txt,2293.46,887.79,764.49,283.6,1,0,1
0213.a2.txt,1764.0,1442.19,858.16,548.27,0,0,1
0214.a2.txt,1933.64,961.1,892.45,583.52,1,1,0
0215.a2.txt,1660.42,1410.74,948.81,474.41,0,0,0
0216.a2.txt,1624.71,1121.28,949.66,263.16,0,0,1
0218.a2.txt,2253.69,1182.27,714.29,332.51,0,0,0
0219.a2.txt,1551.31,1276.85,620.53,644.39,0,0,0
0221.a2.txt,2176.23,1041.39,507.34,320.43,0,0,0
0222.a2.txt,2064.52,1135.48,606.45,400.0,1,5,4
0223.a2.txt,1941.85,1028.04,976.12,259.61,0,2,1
0224.a2.txt,1923.08,1095.57,489.51,361.31,1,0,1
0226.a2.txt,1827.41,1116.75,812.18,571.07,0,0,0
0227.a2.txt,1889.76,899.89,956.13,539.93,0,1,0
0231.a2.txt,2084.77,1134.02,584.19,423.83,1,0,0
0232.a2.txt,1588.9,1261.03,693.57,718.79,0,0,0
0234.a2.txt,2048.97,940.72,966.49,631.44,1,0,5
0235.a2.txt,2285.71,1267.08,906.83,484.47,0,0,0
0236.a2.txt,1527.45,1121.72,835.32,501.19,0,0,0
0237.a2.txt,2237.38,736.7,668.49,368.35,2,0,0
0238.a2.txt,1825.0,1275.0,575.0,487.5,0,0,0
1002.a2.txt,1777.25,1315.17,627.96,402.84,0,0,0
1003.a2.txt,1813.19,1065.93,824.18,384.62,2,0,1
1005.a2.txt,1821.56,985.13,985.13,557.62,4,0,0
1006.a2.txt,1689.91,1058.24,689.09,442.99,1,0,0
1007.a2.txt,2216.98,1250.0,636.79,400.94,0,0,2
1008.a2.txt,1828.09,1150.12,677.97,508.47,0,0,1
1009.a2.txt,2014.05,1194.38,690.87,316.16,0,2,0
1010.a2.txt,2009.71,990.29,951.46,456.31,0,1,2
1012.a2.txt,1972.01,1132.32,954.2,432.57,0,0,1
1013.a2.txt,1682.69,1105.77,817.31,612.98,0,0,0
1014.a2.txt,1874.2,1283.7,821.57,410.78,1,0,0
1016.a2.txt,1657.75,1350.27,628.34,508.02,0,0,0
1017.a2.txt,1956.9,887.93,1077.59,500.0,3,1,1
1018.a2.txt,2056.89,1094.09,962.8,371.99,0,0,0
1019.a2.txt,2295.99,733.06,1071.92,338.87,1,0,2
1020.a2.txt,1767.04,1251.98,467.51,530.9,0,0,2
1021.a2.txt,1851.4,1084.04,828.26,377.59,1,0,0
1022.a2.txt,2232.89,1296.52,540.22,396.16,1,0,0
1023.a2.txt,1949.76,1028.71,741.63,777.51,2,0,0
1026.a2.txt,1501.15,1393.38,608.16,284.83,0,0,1
1029.a2.txt,2299.74,956.07,749.35,413.44,0,0,1
1031.a2.txt,2196.43,1000.0,678.57,321.43,0,0,1
1032.a2.txt,1390.89,1247.0,443.65,599.52,3,0,0
1034.a2.txt,1453.09,1029.75,858.12,457.67,1,0,0
1036.a2.txt,1716.98,1264.15,490.57,547.17,1,0,0
1039.a2.txt,896.23,1733.49,471.7,742.92,0,0,0
1041.a2.txt,1717.42,1400.73,645.55,462.85,1,0,1
1043.a2.txt,1381.82,1248.48,521.21,569.7,0,0,1
1044.a2.txt,1716.42,867.54,820.9,671.64,2,1,1
1048.a2.txt,2094.34,1132.08,716.98,443.4,0,0,0
1049.a2.txt,2477.18,1029.99,912.65,456.32,0,0,0
1050.a2.txt,1933.26,920.6,943.61,506.33,0,0,0
1055.a2.txt,1632.12,1321.24,854.92,375.65,0,0,1
1056.a2.txt,1873.71,1159.42,672.88,579.71,5,0,1
1057.a2.txt,1260.21,1190.2,688.45,431.74,1,0,1
1058.a2.txt,2269.4,1229.87,834.55,658.86,0,0,2
1060.a2.txt,1885.33,952.38,796.89,592.81,5,0,1
1061.a2.txt,1530.61,1326.53,748.3,566.89,1,0,0
1062.a2.txt,2052.15,1043.08,736.96,442.18,1,0,0
1064.a2.txt,2000.0,1087.5,700.0,700.0,0,0,0
1065.a2.txt,1696.91,1116.15,771.32,716.88,0,0,0
1067.a2.txt,2372.67,1267.08,1031.06,472.05,0,0,1
1068.a2.txt,1768.29,1036.59,926.83,329.27,0,1,6
1069.a2.txt,2335.39,833.33,781.89,524.69,2,0,0
1070.a2.txt,1900.83,1133.41,672.96,554.9,0,0,0
1072.a2.txt,2181.82,878.79,909.09,373.74,0,0,2
1074.a2.txt,2000.0,1092.78,896.91,494.85,0,0,0
1077.a2.txt,1870.23,1055.98,788.8,572.52,4,0,2
1078.a2.txt,1206.9,1259.95,729.44,543.77,0,0,2
1081.a2.txt,1803.96,1042.75,844.63,406.67,2,0,2
1088.a2.txt,1954.55,1113.64,943.18,420.45,0,0,0
1090.a2.txt,1977.46,1219.26,614.75,512.3,0,0,0
1092.a2.txt,1529.13,1213.59,558.25,679.61,1,0,0
1094.a2.txt,1585.22,1287.25,679.38,631.7,0,0,0
1095.a2.txt,1845.97,1405.87,599.02,403.42,0,0,0
1097.a2.txt,2079.33,1081.73,745.19,444.71,1,0,1
1098.a2.txt,1746.54,1320.55,670.93,383.39,2,0,0
1099.a2.txt,2135.16,1096.96,519.1,470.13,1,0,0
1100.a2.txt,1867.7,1374.84,713.36,583.66,1,1,0
1102.a2.txt,1883.56,1164.38,707.76,445.21,0,1,0
1103.a2.txt,1850.06,1172.91,665.05,604.59,0,0,0
1104.a2.txt,1977.89,1117.94,823.1,417.69,0,0,0
1105.a2.txt,1866.36,1105.99,587.56,541.47,0,0,0
1106.a2.txt,2069.34,888.41,823.4,574.21,3,0,1
1109.a2.txt,1928.06,1223.02,1021.58,330.94,0,0,0
1112.a2.txt,1544.28,1263.5,820.73,615.55,0,0,0
1121.a2.txt,1672.06,1057.17,841.42,517.8,1,0,1
2000.a2.txt,2093.66,1212.12,977.96,261.71,3,0,2
2005.a2.txt,2065.57,1191.26,721.31,469.95,0,0,1
2007.a2.txt,1960.78,1045.75,904.14,435.73,4,0,5
2009.a2.txt,1938.91,1035.86,916.33,345.29,0,0,0
2011.a2.txt,2370.64,782.19,878.46,553.55,0,0,2
2012.a2.txt,1809.05,1143.22,753.77,640.7,0,0,1
2013.a2.txt,2130.75,883.78,835.35,605.33,0,0,0
2014.a2.txt,1974.41,1115.17,822.67,521.02,1,0,3
2015.a2.txt,1976.59,767.23,637.19,299.09,2,0,0
2016.a2.txt,2107.44,1225.9,743.8,523.42,0,0,2
2017.a2.txt,1934.31,1180.05,839.42,583.94,0,0,0
2018.a2.txt,2411.35,1087.47,1028.37,437.35,1,0,2
2019.a2.txt,1544.34,1483.18,810.4,336.39,2,0,0
2020.a2.txt,2448.66,758.29,1232.23,331.75,0,0,2
2021.a2.txt,1817.1,1021.38,973.87,676.96,0,0,0
2022.a2.txt,2121.6,750.32,1009.06,362.23,1,0,1
2023.a2.txt,1675.0,1200.0,800.0,412.5,0,1,3
2024.a2.txt,1710.69,1270.44,981.13,477.99,0,0,1
2026.a2.txt,1762.63,1092.83,634.55,434.78,0,0,1
2027.a2.txt,1861.11,986.11,875.0,416.67,1,0,0
2030.a2.txt,1519.14,1531.1,466.51,610.05,0,0,0
2031.a2.txt,1874.29,1062.86,982.86,651.43,0,0,0
2032.a2.txt,2049.42,1220.93,973.84,537.79,0,0,0
2034.a2.txt,2022.86,914.29,834.29,651.43,2,0,0
2035.a2.txt,1707.32,1251.33,784.73,540.83,0,0,0
2036.a2.txt,1661.24,1259.5,792.62,510.31,0,0,0
2038.a2.txt,2177.31,925.68,1043.02,443.29,1,0,1
2039.a2.txt,2015.86,1109.85,838.05,600.23,0,0,0
2040.a2.txt,1970.55,1109.85,736.13,407.7,4,0,4
2041.a2.txt,1788.08,860.93,860.93,317.88,0,1,4
2042.a2.txt,1835.36,1079.62,755.74,539.81,0,0,0
2044.a2.txt,1498.22,1141.5,737.22,309.16,2,1,0
2045.a2.txt,1824.74,1041.24,1020.62,463.92,1,0,1
2046.a2.txt,2400.91,1064.55,1211.78,283.13,0,0,0
2047.a2.txt,2125.6,990.34,1231.88,350.24,2,0,0
2048.a2.txt,1977.78,988.89,700.0,522.22,0,0,0
2049.a2.txt,1644.36,1080.31,602.29,659.66,0,1,1
2050.a2.txt,2309.64,1002.54,951.78,380.71,0,0,2
2055.a2.txt,1911.39,1189.87,620.25,354.43,0,0,0
2056.a2.txt,1395.35,1162.79,916.55,642.95,0,0,0
2057.a2.txt,1837.04,1140.74,725.93,592.59,0,1,0
2058.a2.txt,2140.35,994.15,771.93,538.01,2,0,0
2059.a2.txt,2259.26,1160.49,975.31,469.14,0,0,3
2060.a2.txt,1711.84,1269.61,670.47,599.14,0,0,0
2061.a2.txt,2137.1,967.74,873.66,564.52,0,0,0
2062.a2.txt,1648.75,1206.69,704.9,681.0,0,0,0
2063.a2.txt,1641.1,1180.98,981.6,644.17,0,0,0
2064.a2.txt,2133.51,1060.21,589.01,536.65,0,0,1
2065.a2.txt,1974.68,1088.61,1050.63,569.62,0,0,0
2066.a2.txt,2112.07,1106.32,775.86,545.98,0,0,0
2067.a2.txt,1357.87,1345.18,901.02,368.02,0,0,0
2068.a2.txt,1987.5,1162.5,612.5,712.5,1,0,0
2069.a2.txt,1811.32,1119.5,742.14,503.14,0,0,0
2070.a2.txt,1609.87,1116.33,740.31,411.28,3,0,2
2071.a2.txt,1498.74,1574.31,591.94,440.81,0,0,0
2072.a2.txt,1965.7,1147.76,501.32,580.47,0,0,0
2074.a2.txt,2180.09,936.02,924.17,509.48,2,1,2
2075.a2.txt,2077.0,911.85,982.78,506.59,1,0,1
3001.a2.txt,1218.44,1317.23,548.85,493.96,0,0,3
3002.a2.txt,1642.38,1298.01,807.95,490.07,0,0,0
3003.a2.txt,2061.64,956.43,1094.58,403.83,0,0,2
3012.a2.txt,1513.16,1144.74,631.58,539.47,0,0,0
3013.a2.txt,1567.85,1357.05,711.46,303.03,0,0,1
3018.a2.txt,2209.94,1193.37,1049.72,618.78,0,0,1
3020.a2.txt,2073.03,895.17,753.83,329.8,2,1,0
3023.a2.txt,1728.86,1305.97,659.2,410.45,0,0,0
3026.a2.txt,2289.28,1113.42,645.16,457.86,1,0,0
3028.a2.txt,2427.98,795.61,809.33,438.96,0,0,4
3033.a2.txt,1924.23,1266.2,628.12,448.65,1,0,0
3035.a2.txt,1751.1,1222.47,748.9,385.46,0,0,1
3036.a2.txt,2284.95,1169.35,698.92,389.78,0,0,0
3037.a2.txt,2253.52,887.94,979.79,459.28,2,0,0
3040.a2.txt,1664.63,1309.67,575.28,550.8,0,0,0
3041.a2.txt,2284.02,1100.59,639.05,272.19,0,1,2
3042.a2.txt,1832.26,1238.71,916.13,735.48,0,0,0
3044.a2.txt,1564.46,1038.8,775.97,450.56,0,1,4
3045.a2.txt,1883.32,1095.19,931.42,429.89,0,0,0
3062.a2.txt,1692.48,1216.81,542.04,420.35,0,0,0
3063.a2.txt,1705.43,1007.75,985.6,531.56,2,0,3
3064.a2.txt,1941.75,1067.96,837.38,400.49,0,0,0
3065.a2.txt,2404.89,1168.48,991.85,529.89,1,0,0
3067.a2.txt,2131.78,1124.03,749.35,361.76,1,0,0
3068.a2.txt,1833.74,1075.79,696.82,513.45,0,1,1
3072.a2.txt,1894.62,997.76,852.02,594.17,0,0,1
4001.a2.txt,1742.89,1334.98,704.57,482.08,0,0,0
4002.a2.txt,2174.91,1127.73,632.91,368.24,0,0,0
4003.a2.txt,1843.79,1370.04,550.58,435.34,0,0,0
4004.a2.txt,2222.22,1123.88,702.43,421.46,0,0,0
4005.a2.txt,2212.73,968.66,1035.14,398.86,0,0,0
4006.a2.txt,2086.51,1005.09,954.2,381.68,0,0,1
4008.a2.txt,1571.43,1158.73,650.79,777.78,0,0,0
4009.a2.txt,1717.6,1222.34,526.87,379.35,0,0,0
4010.a2.txt,2012.5,1087.5,1037.5,500.0,0,0,0
4011.a2.txt,2157.12,1318.24,585.89,439.41,0,0,0
4012.a2.txt,2063.88,1191.65,823.1,417.69,0,0,0
4013.a2.txt,2056.37,1127.35,824.63,407.1,2,0,0
4014.a2.txt,2226.37,920.4,833.33,497.51,1,0,1
4015.a2.txt,2200.96,992.82,801.44,406.7,0,0,1
4016.a2.txt,1572.7,1409.5,667.66,370.92,0,0,0
4017.a2.txt,1978.95,936.84,894.74,705.26,3,0,0
4018.a2.txt,1780.49,1195.12,621.95,487.8,0,0,0
4019.a2.txt,1579.62,1503.18,802.55,547.77,0,0,0
4020.a2.txt,1710.53,973.68,802.63,486.84,1,0,3
4021.a2.txt,1618.0,1240.88,559.61,510.95,0,0,1
4022.a2.txt,1970.31,1282.05,580.3,431.85,0,0,0
4023.a2.txt,1538.46,1445.62,543.77,490.72,0,0,0
4024.a2.txt,1797.62,988.1,892.86,583.33,0,0,0
4025.a2.txt,1829.44,1127.92,742.78,687.76,0,0,0
4026.a2.txt,2134.97,969.33,895.71,466.26,3,1,1
4027.a2.txt,2051.06,915.49,950.7,440.14,0,0,0
4028.a2.txt,1925.0,1287.5,737.5,562.5,1,0,0
4029.a2.txt,2083.92,1258.74,559.44,419.58,3,0,2
4030.a2.txt,1985.47,992.74,641.65,738.5,0,0,1
4032.a2.txt,2083.77,1015.71,973.82,544.5,0,1,0
4033.a2.txt,1285.23,1364.15,631.34,597.52,0,0,0
4035.a2.txt,2129.12,1222.53,700.55,673.08,0,0,2
4036.a2.txt,1662.34,1194.81,844.16,935.06,0,0,0
4037.a2.txt,2296.95,1027.92,609.14,253.81,1,0,0
4039.a2.txt,1511.63,1179.4,614.62,431.89,2,1,0
4040.a2.txt,1732.48,1095.54,522.29,445.86,0,0,1
4041.a2.txt,1765.36,1452.51,648.04,402.23,0,0,0
4042.a2.txt,2015.71,1164.92,602.09,287.96,0,0,0
4043.a2.txt,1321.47,1257.94,889.45,749.68,0,0,0
4044.a2.txt,1958.93,1342.81,710.9,489.73,2,0,2
4045.a2.txt,1691.77,984.94,753.19,683.66,0,0,0
4048.a2.txt,2183.91,894.0,919.54,523.63,0,0,0
5001.a2.txt,1909.21,747.66,801.07,574.1,3,0,3
5002.a2.txt,1528.24,1240.31,653.38,509.41,0,1,0
5003.a2.txt,1893.33,1066.67,1053.33,640.0,0,0,0
5004.a2.txt,1603.65,1251.63,469.36,404.17,1,0,1
5005.a2.txt,1767.5,1150.65,628.71,450.77,0,0,0
5006.a2.txt,2130.43,1043.48,1318.84,333.33,0,1,2
5007.a2.txt,2128.71,1039.6,841.58,247.52,0,0,1
5008.a2.txt,2219.22,1082.54,960.76,433.02,0,0,0
5010.a2.txt,1645.06,917.25,777.67,687.94,1,1,4
5011.a2.txt,1677.26,1054.64,876.75,673.44,1,1,1
5012.a2.txt,2505.11,1175.87,858.9,582.82,0,0,0
5013.a2.txt,1687.31,1114.55,773.99,541.8,5,0,1
5014.a2.txt,1751.92,1265.98,537.08,396.42,0,0,0
5016.a2.txt,1725.15,1242.69,614.04,190.06,0,0,0
5017.a2.txt,1842.72,1103.29,974.18,598.59,0,0,0
5018.a2.txt,1742.24,1109.79,835.32,620.53,0,0,0
5020.a2.txt,1771.27,1087.87,864.71,460.25,0,0,0
5021.a2.txt,1836.03,1166.28,623.56,438.8,0,0,0
5022.a2.txt,1858.64,929.32,981.68,549.74,0,0,0
5023.a2.txt,1626.93,1220.2,659.19,687.24,0,0,0
5024.a2.txt,1644.2,862.53,714.29,619.95,1,1,1
5025.a2.txt,1887.82,1067.03,656.63,683.99,2,0,0
5026.a2.txt,1824.73,1044.42,900.36,612.24,0,1,4
5027.a2.txt,1430.41,1134.02,682.99,463.92,0,0,0
5028.a2.txt,1573.03,923.85,586.77,599.25,0,1,4
5029.a2.txt,1953.73,1233.93,681.23,449.87,0,0,0
5030.a2.txt,1955.38,971.13,879.27,524.93,1,0,0
5031.a2.txt,2311.91,995.3,713.17,634.8,0,0,0
5032.a2.txt,2168.67,1057.56,856.76,575.64,0,1,0
5033.a2.txt,1606.48,1320.05,585.31,460.77,0,0,1
5034.a2.txt,1829.9,1275.77,850.52,489.69,1,0,0
5035.a2.txt,1965.24,1189.84,882.35,721.93,0,0,0
5036.a2.txt,2113.61,1043.59,898.28,277.41,0,0,0
5037.a2.txt,1923.55,998.77,776.82,530.21,0,0,0
5038.a2.txt,1977.04,1045.92,956.63,548.47,1,0,0
5039.a2.txt,1997.44,947.5,832.27,435.34,2,1,5
5040.a2.txt,2061.86,1224.23,644.33,541.24,0,0,2
5041.a2.txt,1849.32,1287.67,739.73,397.26,0,0,0
5042.a2.txt,2274.41,1149.57,766.38,333.75,0,0,0
5043.a2.txt,1927.08,1367.19,638.02,716.15,0,0,0
5044.a2.txt,2702.35,1201.04,600.52,404.7,0,0,0
5045.a2.txt,2063.11,983.01,873.79,424.76,0,3,2
5046.a2.txt,1797.6,1291.61,838.88,599.2,0,0,0
5047.a2.txt,2037.25,1233.99,663.56,535.51,0,0,0
5048.a2.txt,1560.98,1304.88,560.98,548.78,0,0,1
5049.a2.txt,1849.79,1168.29,667.59,695.41,0,2,0
