task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load packages,2024-05-19T13:09:16,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,5.767602920532227,5.311030625556648e-05,9.205681301082242e-06,42.5,0.0,141.20075225830078,6.810849110285442e-05,0,0.00022626516482707757,0.000294373655929932,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
load model,2024-05-19T13:09:32,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,16.246443271636963,0.0001495622059042915,9.20614196911249e-06,42.5,0.0,141.20075225830078,0.0001917907425098949,0,0.0006371853347345677,0.0008289760772444627,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
load data,2024-05-19T13:09:32,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,0.04371213912963867,3.9639963666561213e-07,9.11414512320402e-06,42.5,0.0,141.20075225830078,5.120971136623109e-07,0,1.6850208937739834e-06,2.1971180074360774e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
sentiment analysis,2024-05-19T13:58:44,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,2952.0451633930206,0.027177585016224675,9.206365424804084e-06,42.5,0.0,141.20075225830078,0.03485050399932597,0,0.11578626736619563,0.1506367713655216,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
fix labels,2024-05-19T13:58:44,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,0.07158613204956055,6.533719387642745e-07,9.144708555090519e-06,42.5,0.0,141.20075225830078,8.422205845515229e-07,0,2.77921374443324e-06,3.621434328970885e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
update dataframe,2024-05-19T13:58:44,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,0.11865854263305664,1.0874578842620664e-06,9.171988428845041e-06,42.5,0.0,141.20075225830078,1.398448811640307e-06,0,4.628986833704607e-06,6.027435645344914e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
plot distribution of emotion labels for every season,2024-05-19T13:58:46,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,1.2421648502349854,1.1409641505092522e-05,9.20067448535513e-06,42.5,0.0,141.20075225830078,1.4637281828454307e-05,0,4.860275799624392e-05,6.324003982469129e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
plot emotion freq across seasons,2024-05-19T13:58:47,assignment 4,fde10084-e361-4214-abe1-641b886a2db6,1.3734207153320312,1.2628403802922294e-05,9.20331095624017e-06,42.5,0.0,141.20075225830078,1.6197593510153263e-05,0,5.3797660859847274e-05,6.999525436998666e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
