task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load packages,2024-05-10T20:19:56,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,1.0705370903015137,9.87252332776756e-06,9.203077581775005e-06,42.5,0.0,141.20075225830078,1.266315264834298e-05,0,4.205712652428701e-05,5.472027917262999e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
load model,2024-05-10T20:19:58,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,1.3250577449798584,1.2190005979544573e-05,9.20352498422284e-06,42.5,0.0,141.20075225830078,1.5635074509514703e-05,0,5.19302791666405e-05,6.756535367615521e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
create path to dir,2024-05-10T20:19:58,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,0.0009655952453613281,6.7484069219554655e-09,6.696207746956588e-06,42.5,0.0,141.20075225830078,1.0743571652308052e-08,0,2.6660716844167757e-08,3.7404288496465645e-08,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
sort directory,2024-05-10T20:19:58,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,0.0013816356658935547,1.043868774516557e-08,7.522857347817686e-06,42.5,0.0,141.20075225830078,1.5244219038220536e-08,0,4.2614130711627566e-08,5.7858349749841326e-08,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
extract features,2024-05-10T20:23:01,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,183.6508505344391,0.0016907324331670486,9.206345312966963e-06,42.5,0.0,141.20075225830078,0.0021680724705259004,0,0.007203123492000281,0.00937119596252618,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
calculate averages,2024-05-10T20:23:01,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,0.020948171615600586,1.9117611120664409e-07,9.082833736644753e-06,42.5,0.0,141.20075225830078,2.4751027425133285e-07,0,8.121185388742375e-07,1.059628813126004e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
plotting,2024-05-10T20:23:01,assignment 1,b799e2ef-47e3-43c2-ab16-41396ce72ae4,0.21075963973999023,1.9345747704591857e-06,9.187725269415646e-06,42.5,0.0,141.20075225830078,2.484444611602389e-06,0,8.238292423834968e-06,1.0722737035435623e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
